sequence_index,pearson_r_baseline,pearson_r_standard,pearson_r_qlayer
2738,0.14035163819789886,0.11347213387489319,0.19840864837169647
2739,0.20007938146591187,0.42063429951667786,0.6573041081428528
2740,0.34042903780937195,0.40044280886650085,0.5594953894615173
2741,0.2024693489074707,0.24646352231502533,0.2948105037212372
2742,0.07143262773752213,0.14410752058029175,0.3387801945209503
2743,0.09193684160709381,0.18387003242969513,0.29824137687683105
2744,0.2673160433769226,0.3273090124130249,0.42142170667648315
2745,0.15270785987377167,0.11734650284051895,0.08579721301794052
2746,0.16255588829517365,0.2441943734884262,0.3592378497123718
2747,0.36375728249549866,0.47878298163414,0.6089639663696289
2748,0.14531412720680237,0.22863826155662537,0.48877811431884766
2749,0.1464642733335495,0.17533078789710999,0.324222594499588
2750,0.2878871560096741,0.43706440925598145,0.5233308672904968
2751,0.21314920485019684,0.34738487005233765,0.6496809720993042
2752,0.10793112963438034,0.14018933475017548,0.28824231028556824
2753,0.2226613610982895,0.26074865460395813,0.4141356945037842
2754,0.3566048741340637,0.41526341438293457,0.6171273589134216
2755,0.09748025983572006,0.18036136031150818,0.3459574580192566
2756,0.11853845417499542,0.12506259977817535,0.3240370452404022
2757,0.10323119908571243,0.17603257298469543,0.36190277338027954
2758,0.17471173405647278,0.197427898645401,0.21417854726314545
2759,0.3925414979457855,0.5094776153564453,0.7646092772483826
2760,0.08845950663089752,0.2160402089357376,0.3657918870449066
2761,0.14718924462795258,0.20184704661369324,0.2429354190826416
2762,0.07140079140663147,0.11144278198480606,0.2632845938205719
2763,0.30817973613739014,0.4446282684803009,0.6347450613975525
2764,0.2498142421245575,0.3254801034927368,0.547331690788269
2765,0.25719553232192993,0.3282736539840698,0.4130047559738159
2766,0.09469420462846756,0.2166987806558609,0.3389970660209656
2767,0.06326960772275925,0.10201740264892578,0.12192083895206451
2768,0.22648733854293823,0.32710471749305725,0.551942765712738
2769,0.1622210294008255,0.23474684357643127,0.28479692339897156
2770,0.090692900121212,0.1495252549648285,0.3410935699939728
2771,0.11687255650758743,0.22484241425991058,0.3677434027194977
2772,0.10751432180404663,0.14253291487693787,0.2480669915676117
2773,0.11044953018426895,0.12807132303714752,0.17868167161941528
2774,0.1080123707652092,0.1983354240655899,0.26898059248924255
2775,0.049041613936424255,0.13372282683849335,0.15379329025745392
2776,0.25554904341697693,0.3318949341773987,0.5516603589057922
2777,0.14240284264087677,0.31845900416374207,0.5024071931838989
2778,0.260629802942276,0.4640420377254486,0.6092489957809448
2779,0.09535914659500122,0.19795063138008118,0.3828444182872772
2780,0.024650393053889275,0.28588178753852844,0.3541210889816284
2781,0.15876956284046173,0.1960926353931427,0.2439073920249939
2782,0.11349588632583618,0.1448727399110794,0.24225251376628876
2783,0.09262703359127045,0.2376406341791153,0.3977382183074951
2784,0.11700542271137238,0.23758766055107117,0.339362770318985
2785,0.40028926730155945,0.5213142037391663,0.7563026547431946
2786,0.28929099440574646,0.39664095640182495,0.6735698580741882
2787,0.14546418190002441,0.13268785178661346,0.11645366996526718
2788,0.2265271544456482,0.23769748210906982,0.47866591811180115
2789,0.07708297669887543,0.20974044501781464,0.24744465947151184
2790,0.2491513192653656,0.3913251757621765,0.6140601634979248
2791,0.036783087998628616,0.1552426517009735,0.33543866872787476
2792,0.25913912057876587,0.4757258892059326,0.6828275322914124
2793,0.12194507569074631,0.140299990773201,0.4308731257915497
2794,0.3692390024662018,0.41275501251220703,0.7182055711746216
2795,0.03646271675825119,0.12069470435380936,0.20648181438446045
2796,0.13943423330783844,0.2510722577571869,0.3438764810562134
2797,0.12937749922275543,0.21228565275669098,0.4154976010322571
2798,0.18889786303043365,0.23927344381809235,0.4073486626148224
2799,0.0926697850227356,0.115541473031044,0.27927473187446594
2800,0.16393323242664337,0.23285126686096191,0.3455212414264679
2801,0.09745027869939804,0.162192240357399,0.3063605725765228
2802,0.21084706485271454,0.24203072488307953,0.3906741142272949
2803,0.13795560598373413,0.17041173577308655,0.25984638929367065
2804,0.26615455746650696,0.38494738936424255,0.6351775527000427
2805,0.2783592641353607,0.3228875398635864,0.40472275018692017
2806,0.12758149206638336,0.16910383105278015,0.33053651452064514
2807,0.1605854332447052,0.22491632401943207,0.32685747742652893
2808,0.1545124500989914,0.28787314891815186,0.5505272746086121
2809,0.34866905212402344,0.44524553418159485,0.6570502519607544
2810,0.15523536503314972,0.28603285551071167,0.47867438197135925
2811,0.14063848555088043,0.27248942852020264,0.36804455518722534
2812,0.09144911915063858,0.16161736845970154,0.3842693567276001
2813,0.1885499805212021,0.3625880479812622,0.5799769163131714
2814,0.04454974830150604,0.04102208837866783,0.09220482409000397
2815,0.1421201378107071,0.24353109300136566,0.4498153328895569
2816,0.20296968519687653,0.41784828901290894,0.5782997012138367
2817,0.3481622636318207,0.5586872696876526,0.7857348322868347
2818,0.2363293617963791,0.35533517599105835,0.5582596063613892
2819,0.11938151717185974,0.1309773325920105,0.2662957012653351
2820,0.18592900037765503,0.19774755835533142,0.30121737718582153
2821,0.09246711432933807,0.14114783704280853,0.23643071949481964
2822,0.24300773441791534,0.3010422885417938,0.3110840618610382
2823,0.25940263271331787,0.31135502457618713,0.5248510241508484
2824,0.09283485263586044,0.21106748282909393,0.3214855194091797
2825,0.16227498650550842,0.29696279764175415,0.39507555961608887
2826,0.19477303326129913,0.3578387200832367,0.3768295347690582
2827,0.22165605425834656,0.2503887712955475,0.44217920303344727
2828,0.24150295555591583,0.2949081063270569,0.4303392469882965
2829,0.11798299849033356,0.2562668025493622,0.5017026662826538
2830,0.09572756290435791,0.14839893579483032,0.34764349460601807
2831,0.20243680477142334,0.3097934126853943,0.4476390779018402
2832,0.2901482582092285,0.4516168534755707,0.5724961161613464
2833,0.2707952857017517,0.3377572298049927,0.5612890720367432
2834,0.20156727731227875,0.24133843183517456,0.41564124822616577
2835,0.10916897654533386,0.2642389237880707,0.4415576457977295
2836,0.17676298320293427,0.33985263109207153,0.5464580059051514
2837,0.17066842317581177,0.24694785475730896,0.3403060734272003
2838,0.25510725378990173,0.3722118139266968,0.5712927579879761
2839,0.25008925795555115,0.2984507381916046,0.4698086977005005
2840,0.1526288241147995,0.17276035249233246,0.2448386698961258
2841,0.17626126110553741,0.24257992208003998,0.3576664924621582
2842,0.20969398319721222,0.33819207549095154,0.4236491918563843
2843,0.17520081996917725,0.23288458585739136,0.3645631968975067
2844,0.03229820355772972,0.04508794844150543,0.07108752429485321
2845,0.20370283722877502,0.23488320410251617,0.2862246632575989
2846,0.4356614649295807,0.517730176448822,0.6946855187416077
2847,0.11547641456127167,0.1171666756272316,0.2089078724384308
2848,0.26499801874160767,0.35232168436050415,0.5442549586296082
2849,0.1959209144115448,0.2689090967178345,0.4754394292831421
2850,0.17208585143089294,0.3053051829338074,0.4210934340953827
2851,0.22373175621032715,0.30231255292892456,0.4235120415687561
2852,0.35087502002716064,0.5425111651420593,0.8051506876945496
2853,0.26284992694854736,0.40793657302856445,0.5472339987754822
2854,0.1651119440793991,0.21184858679771423,0.3070882558822632
2855,0.3358042538166046,0.3498289883136749,0.5156762003898621
2856,0.22788380086421967,0.2857131063938141,0.49060866236686707
2857,0.23558109998703003,0.31973087787628174,0.44741198420524597
2858,0.08463946729898453,0.25714412331581116,0.4118596613407135
2859,0.037118904292583466,0.02394220046699047,0.07539654523134232
2860,0.18499895930290222,0.3188994526863098,0.5754801630973816
2861,0.30785703659057617,0.3991743326187134,0.5151156187057495
2862,0.2867279052734375,0.3194548487663269,0.4498308300971985
2863,0.136799618601799,0.1607227772474289,0.4123968482017517
2864,0.2594781816005707,0.28969132900238037,0.402039110660553
2865,0.1978447437286377,0.3075222969055176,0.4786664545536041
2866,0.24899078905582428,0.37344983220100403,0.5772167444229126
2867,0.15712742507457733,0.18676471710205078,0.39803776144981384
2868,0.09311860799789429,0.1457592248916626,0.2552300989627838
2869,0.3629031777381897,0.3998817503452301,0.5439316034317017
2870,0.16122731566429138,0.3249202072620392,0.5421242117881775
2871,0.048474982380867004,0.12391989678144455,0.18464525043964386
2872,0.2733732759952545,0.36211180686950684,0.5571904182434082
2873,0.32737213373184204,0.4778924584388733,0.6724241971969604
2874,0.25767022371292114,0.3064621388912201,0.4942953586578369
2875,0.12838156521320343,0.3441593050956726,0.6319246292114258
2876,0.09872482717037201,0.2132176011800766,0.34600749611854553
2877,0.3191732168197632,0.36190587282180786,0.5592038631439209
2878,0.15636658668518066,0.19383737444877625,0.31173816323280334
2879,0.18475866317749023,0.08608505874872208,0.08025483042001724
2880,0.209230437874794,0.2754491865634918,0.4415028393268585
2881,0.13218392431735992,0.22669368982315063,0.28793829679489136
2882,0.10500040650367737,0.06966884434223175,0.08031591027975082
2883,0.07950946688652039,0.1344466507434845,0.30437907576560974
2884,0.1605544090270996,0.1990981251001358,0.32310062646865845
2885,0.02501782402396202,0.2195412665605545,0.36461108922958374
2886,0.23229366540908813,0.27158570289611816,0.4014739394187927
2887,0.25920912623405457,0.2036183774471283,0.30205586552619934
2888,0.5018638968467712,0.7864453792572021,0.9127247929573059
2889,0.35865166783332825,0.5628929138183594,0.8002006411552429
2890,0.3035236895084381,0.409868985414505,0.561524510383606
2891,0.14729034900665283,0.2052536904811859,0.448649138212204
2892,0.20598506927490234,0.41627073287963867,0.5639674663543701
2893,0.33168572187423706,0.4415303170681,0.6787963509559631
2894,0.12280817329883575,0.2286127805709839,0.3447980284690857
2895,0.1946481168270111,0.2524273097515106,0.3919825553894043
2896,0.11618877202272415,0.32996952533721924,0.519279956817627
2897,0.2820441424846649,0.32439541816711426,0.5502162575721741
2898,0.1522662490606308,0.22459396719932556,0.34792885184288025
2899,0.31387725472450256,0.27818140387535095,0.25338536500930786
2900,0.08120300620794296,0.24252566695213318,0.47010865807533264
2901,0.0807972401380539,0.30312612652778625,0.7104487419128418
2902,0.18479476869106293,0.25686463713645935,0.4118160307407379
2903,0.2348206341266632,0.31353262066841125,0.4587704837322235
2904,0.13789193332195282,0.20529882609844208,0.4162333011627197
2905,0.34084898233413696,0.444349467754364,0.6738684177398682
2906,0.22954748570919037,0.3419920802116394,0.6116144061088562
2907,0.11877471208572388,0.12207292020320892,0.1663380116224289
2908,0.14910288155078888,0.23477748036384583,0.322795033454895
2909,0.7899174094200134,0.7970216870307922,0.8923885226249695
2910,0.09447132050991058,0.2841443419456482,0.5199535489082336
2911,0.2041850984096527,0.2761206030845642,0.37275558710098267
2912,0.14600254595279694,0.29645127058029175,0.4452073276042938
2913,0.055134017020463943,0.09496209770441055,0.24678273499011993
2914,0.13996517658233643,0.15837843716144562,0.29055550694465637
2915,0.2658911943435669,0.3159209191799164,0.5137304663658142
2916,0.1368698924779892,0.17753924429416656,0.31626391410827637
2917,0.11921054124832153,0.20090408623218536,0.15744628012180328
2918,0.2266368269920349,0.3061786890029907,0.3838990032672882
2919,0.17896945774555206,0.21550920605659485,0.3752846121788025
2920,0.20458269119262695,0.1987491250038147,0.2940325438976288
2921,0.1065339520573616,0.21965238451957703,0.2588200867176056
2922,0.307861328125,0.399326354265213,0.5178941488265991
2923,0.17499203979969025,0.20195907354354858,0.3248414695262909
2924,0.23828068375587463,0.3162245452404022,0.41556477546691895
2925,0.0669967383146286,0.21644343435764313,0.43939390778541565
2926,0.06109045818448067,0.14842377603054047,0.3327016234397888
2927,0.23256643116474152,0.29136866331100464,0.5522576570510864
2928,0.24945522844791412,0.27529996633529663,0.3678451478481293
2929,0.3385970890522003,0.5013266205787659,0.570633590221405
2930,0.11686310917139053,0.20263437926769257,0.19164901971817017
2931,0.08301030844449997,0.12933380901813507,0.1891387552022934
2932,0.12882006168365479,0.23975874483585358,0.3558472692966461
2933,0.15433962643146515,0.15094439685344696,0.29783540964126587
2934,0.06604889780282974,0.1398053914308548,0.45082685351371765
2935,0.1991458237171173,0.1909639686346054,0.20955580472946167
2936,0.13110283017158508,0.21626016497612,0.38880300521850586
2937,0.32804375886917114,0.41921335458755493,0.6135789752006531
2938,0.09780287742614746,0.22855021059513092,0.3024347126483917
2939,0.13422490656375885,0.16719241440296173,0.20440566539764404
2940,0.25646451115608215,0.4085370898246765,0.5908240675926208
2941,0.2781946063041687,0.2681887149810791,0.3045881688594818
2942,0.20672965049743652,0.26252710819244385,0.4284946322441101
2943,0.196121945977211,0.30156978964805603,0.5135148167610168
2944,0.14720380306243896,0.2428092658519745,0.45347803831100464
2945,0.325204074382782,0.35358259081840515,0.421723872423172
2946,0.11398956179618835,0.2389165163040161,0.2982223629951477
2947,0.2717292010784149,0.294058233499527,0.4715321362018585
2948,0.24715492129325867,0.3260539472103119,0.3362928032875061
2949,0.09052420407533646,0.19218255579471588,0.2827467918395996
2950,0.18243367969989777,0.21295127272605896,0.2821912169456482
2951,0.08106359839439392,0.05737830325961113,0.10478054732084274
2952,0.18960221111774445,0.22520309686660767,0.40884166955947876
2953,0.21860258281230927,0.32400643825531006,0.4040966331958771
2954,0.1944265365600586,0.21307751536369324,0.3355192244052887
2955,0.19853894412517548,0.2894023358821869,0.5951657891273499
2956,0.1741984635591507,0.2094072550535202,0.30301183462142944
2957,0.1618385761976242,0.20120647549629211,0.3935171365737915
2958,0.26000604033470154,0.3161943256855011,0.4918310046195984
2959,0.08804522454738617,0.09472591429948807,0.12327134609222412
2960,0.19697006046772003,0.24796397984027863,0.3377860188484192
2961,0.1848556101322174,0.27218714356422424,0.5226051211357117
2962,0.2989891767501831,0.3398321270942688,0.516353964805603
2963,0.2728746831417084,0.28188830614089966,0.425251305103302
2964,0.0952870100736618,0.12994761765003204,0.12942807376384735
2965,0.08541801571846008,0.1291505992412567,0.27948641777038574
2966,0.19942621886730194,0.2949221730232239,0.4824802279472351
2967,0.22208403050899506,0.3008054792881012,0.5792987942695618
2968,0.04668803513050079,0.05304886773228645,0.18412892520427704
2969,0.24315245449543,0.3456099033355713,0.47632649540901184
2970,0.176965594291687,0.20670324563980103,0.2400410920381546
2971,0.3298887610435486,0.4066232740879059,0.6499422788619995
2972,0.1742973029613495,0.23902952671051025,0.36394810676574707
2973,0.36525028944015503,0.40967944264411926,0.6484482884407043
2974,0.49801966547966003,0.5091634392738342,0.6150434613227844
2975,0.37925049662590027,0.43258437514305115,0.5991334319114685
2976,0.2331131547689438,0.32962310314178467,0.5199216604232788
2977,0.12822438776493073,0.17489521205425262,0.14376384019851685
2978,0.10589864104986191,0.17927813529968262,0.30551305413246155
2979,0.0942879244685173,0.31620919704437256,0.48969098925590515
2980,0.23369070887565613,0.32993414998054504,0.47781503200531006
2981,0.16208063066005707,0.3279459476470947,0.27229002118110657
2982,0.2401653528213501,0.3266749680042267,0.5231059789657593
2983,0.08455227315425873,0.12439640611410141,0.15066078305244446
2984,0.133967787027359,0.17798954248428345,0.44510480761528015
2985,0.09670232981443405,0.12778671085834503,0.15334545075893402
2986,0.3653142750263214,0.4338020980358124,0.5150237679481506
2987,0.3054147958755493,0.24923086166381836,0.38598981499671936
2988,0.16757705807685852,0.21139082312583923,0.08343075215816498
2989,0.13903936743736267,0.28161507844924927,0.5588351488113403
2990,0.22521357238292694,0.2942269742488861,0.44686439633369446
2991,0.14909732341766357,0.2122209519147873,0.36903995275497437
2992,0.09637702256441116,0.2403365969657898,0.3695070445537567
2993,0.24879251420497894,0.3323785364627838,0.4515436589717865
2994,0.16184674203395844,0.17622144520282745,0.3558269739151001
2995,0.07234884798526764,0.28927716612815857,0.37183988094329834
2996,0.18767611682415009,0.2930164933204651,0.47261297702789307
2997,0.1702084094285965,0.1788427084684372,0.1881800889968872
2998,0.3619759678840637,0.5468806028366089,0.8087621331214905
2999,0.17283476889133453,0.20744429528713226,0.3018193542957306
3000,0.22125834226608276,0.22527487576007843,0.31779468059539795
3001,0.09836991131305695,0.3828637897968292,0.5544077157974243
3002,0.21541404724121094,0.288400799036026,0.4458833336830139
3003,0.1493799239397049,0.180793896317482,0.38675400614738464
3004,0.06324510276317596,0.08930273354053497,0.14130523800849915
3005,0.09337273985147476,0.3110092878341675,0.5572402477264404
3006,0.11366596817970276,0.1383783519268036,0.1914827972650528
3007,0.3218650817871094,0.31881439685821533,0.4088842570781708
3008,0.16023460030555725,0.15746040642261505,0.24643485248088837
3009,0.2849896550178528,0.3427099287509918,0.5548540949821472
3010,0.1785513013601303,0.21829451620578766,0.34274956583976746
3011,0.04372651129961014,0.26401233673095703,0.4325239360332489
3012,0.11741986125707626,0.23065631091594696,0.3840523660182953
3013,0.08862120658159256,0.18167860805988312,0.2766048014163971
3014,0.20024535059928894,0.25171327590942383,0.4332718253135681
3015,0.09107799082994461,0.2408919781446457,0.5398850440979004
3016,0.11348222941160202,0.20521920919418335,0.4517652690410614
3017,0.12659643590450287,0.2668507993221283,0.48545750975608826
3018,0.12944604456424713,0.1548812836408615,0.25509312748908997
3019,0.08770434558391571,0.2781461179256439,0.42456889152526855
3020,0.3708363473415375,0.4045647382736206,0.5472165942192078
3021,0.1627987176179886,0.23745939135551453,0.43975594639778137
3022,0.18566586077213287,0.2032603770494461,0.34073004126548767
3023,0.2777670621871948,0.3684772253036499,0.5916670560836792
3024,0.24686510860919952,0.34572353959083557,0.4933062195777893
3025,0.1711851954460144,0.25615689158439636,0.3725278377532959
3026,0.21446429193019867,0.3021177351474762,0.4581908881664276
3027,0.10983451455831528,0.2237245738506317,0.3816159963607788
3028,0.2842109501361847,0.36839550733566284,0.5583959817886353
3029,0.22136946022510529,0.2743665277957916,0.42834895849227905
3030,0.2013743817806244,0.22614119946956635,0.39803001284599304
3031,0.4419197738170624,0.5411456823348999,0.719149112701416
3032,0.2860604524612427,0.2936834692955017,0.4993797838687897
3033,0.15641526877880096,0.36591437458992004,0.44427764415740967
3034,0.12120562046766281,0.18274283409118652,0.22285020351409912
3035,0.12409574538469315,0.1941019594669342,0.38110291957855225
3036,0.13408082723617554,0.2866152226924896,0.4283675253391266
3037,0.2163894772529602,0.40120407938957214,0.5586681365966797
3038,0.15930218994617462,0.23866818845272064,0.23805110156536102
3039,0.08123600482940674,0.15583400428295135,0.4187030494213104
3040,0.28922224044799805,0.3291722238063812,0.4957021176815033
3041,0.16300413012504578,0.12138820439577103,0.11447342485189438
3042,0.5186067223548889,0.6450660824775696,0.8856824040412903
3043,0.1633686125278473,0.22432848811149597,0.32402175664901733
3044,0.23685531318187714,0.30824270844459534,0.4821028411388397
3045,0.24018843472003937,0.2761637270450592,0.39869198203086853
3046,0.14078252017498016,0.18236397206783295,0.36595091223716736
3047,0.1728208363056183,0.2068750113248825,0.32578831911087036
3048,0.23058192431926727,0.2672000825405121,0.41725143790245056
3049,0.21532951295375824,0.29824376106262207,0.4806608259677887
3050,0.18475715816020966,0.21928459405899048,0.3853663504123688
3051,0.17015819251537323,0.16282007098197937,0.275028258562088
3052,0.1441763937473297,0.1695181280374527,0.40137845277786255
3053,0.173124760389328,0.3875558376312256,0.4384820759296417
3054,0.14460380375385284,0.2576906979084015,0.4069267809391022
3055,0.18300969898700714,0.20331065356731415,0.32957273721694946
3056,0.26090487837791443,0.29953300952911377,0.49432629346847534
3057,0.1104101911187172,0.18947941064834595,0.21646486222743988
3058,0.10436804592609406,0.16813690960407257,0.31175416707992554
3059,0.35733485221862793,0.37226223945617676,0.571375846862793
3060,0.25723737478256226,0.3931312561035156,0.5499345064163208
3061,0.15771667659282684,0.20067162811756134,0.287463903427124
3062,0.1565524935722351,0.13856291770935059,0.18543672561645508
3063,0.23220136761665344,0.360332727432251,0.5670239329338074
3064,0.23842647671699524,0.31029993295669556,0.5272059440612793
3065,0.16704216599464417,0.2092858999967575,0.25012457370758057
3066,0.17000392079353333,0.20252010226249695,0.2987925708293915
3067,0.2732069194316864,0.39590752124786377,0.6197880506515503
3068,0.3009837865829468,0.44928884506225586,0.6366119384765625
3069,0.18136851489543915,0.33807337284088135,0.5521679520606995
3070,0.12768740952014923,0.16758641600608826,0.31723377108573914
3071,0.26306232810020447,0.3349236845970154,0.4136190116405487
3072,0.14963267743587494,0.288229376077652,0.40014657378196716
3073,0.08579211682081223,0.18336865305900574,0.27059000730514526
3074,0.2390201836824417,0.27578139305114746,0.5302122235298157
3075,0.19862250983715057,0.31307095289230347,0.41788867115974426
3076,0.22978723049163818,0.2529650628566742,0.4618234634399414
3077,0.08232507854700089,0.20932550728321075,0.4768396317958832
3078,0.2679744064807892,0.3711441457271576,0.5330559015274048
3079,0.17647844552993774,0.20551951229572296,0.30782264471054077
3080,0.14403443038463593,0.20823343098163605,0.1871991604566574
3081,0.363190233707428,0.5428482294082642,0.7684332132339478
3082,0.28893473744392395,0.4683894217014313,0.660925030708313
3083,0.2870250344276428,0.3378036618232727,0.4843710660934448
3084,0.2815095782279968,0.4362019896507263,0.6561804413795471
3085,0.2019306719303131,0.3528684973716736,0.5444908142089844
3086,0.18076099455356598,0.24218328297138214,0.4723629951477051
3087,0.16092556715011597,0.225760817527771,0.39096957445144653
3088,0.20884600281715393,0.3035202622413635,0.44077226519584656
3089,0.2289583384990692,0.3875487148761749,0.5707902908325195
3090,0.23905222117900848,0.3165183365345001,0.5172746181488037
3091,0.17751838266849518,0.2258850336074829,0.4409748315811157
3092,0.23171751201152802,0.31406494975090027,0.49295440316200256
3093,0.19942116737365723,0.3442193269729614,0.4556993544101715
3094,0.12403673678636551,0.13209348917007446,0.23984193801879883
3095,0.10210169851779938,0.179312065243721,0.27827373147010803
3096,0.5029608011245728,0.5444543957710266,0.8058593273162842
3097,0.19294224679470062,0.28094282746315,0.519532322883606
3098,0.12611815333366394,0.1449604332447052,0.2468668669462204
3099,0.10507259517908096,0.16216686367988586,0.3631328344345093
3100,0.22101826965808868,0.2562596797943115,0.591758668422699
3101,0.15358635783195496,0.20912012457847595,0.4353298544883728
3102,0.22826986014842987,0.28568848967552185,0.5105368494987488
3103,0.06551476567983627,0.09446519613265991,0.08377052843570709
3104,0.21993358433246613,0.22619494795799255,0.3773548901081085
3105,0.21910175681114197,0.3651184141635895,0.5014177560806274
3106,0.15667177736759186,0.17653818428516388,0.26193109154701233
3107,0.1442807912826538,0.3196342885494232,0.5001221895217896
3108,0.1762644648551941,0.212246373295784,0.3154231905937195
3109,0.15854862332344055,0.21158555150032043,0.3146055340766907
3110,0.15674610435962677,0.23216047883033752,0.40941882133483887
3111,0.2578878700733185,0.35389524698257446,0.5748363733291626
3112,0.33571740984916687,0.4266495704650879,0.5774849057197571
3113,0.12204860895872116,0.15681806206703186,0.3354155421257019
3114,0.1386737823486328,0.15885363519191742,0.3449724316596985
3115,0.20400696992874146,0.25614646077156067,0.3671392500400543
3116,0.3509475290775299,0.5072236657142639,0.7940279841423035
3117,0.20463985204696655,0.22331199049949646,0.2821032702922821
3118,0.11800361424684525,0.3045598864555359,0.615506649017334
3119,0.19105695188045502,0.2677319049835205,0.4254329204559326
3120,0.27176183462142944,0.28665000200271606,0.38431501388549805
3121,0.30115675926208496,0.524432897567749,0.7475136518478394
3122,0.04026059806346893,0.1016555055975914,0.16171054542064667
3123,0.2090167999267578,0.2776673436164856,0.5538117289543152
3124,0.16914425790309906,0.20061597228050232,0.3929886817932129
3125,0.1755870282649994,0.1809491217136383,0.27037784457206726
3126,0.1745554506778717,0.30649006366729736,0.5410352349281311
3127,0.13213732838630676,0.2322961837053299,0.40198391675949097
3128,0.0991392433643341,0.19632230699062347,0.4245225489139557
3129,0.08117024600505829,0.13341961801052094,0.2976125478744507
3130,0.05760088190436363,0.10182692855596542,0.07178550213575363
3131,0.3363417387008667,0.5229186415672302,0.655479371547699
3132,0.07645057141780853,0.14662715792655945,0.20569902658462524
3133,0.2856321632862091,0.2124299705028534,0.35610392689704895
3134,0.07291777431964874,0.08878974616527557,0.09995310753583908
3135,0.2331402599811554,0.26804396510124207,0.43924781680107117
3136,0.14659495651721954,0.17926892638206482,0.37461984157562256
3137,0.16705560684204102,0.20469863712787628,0.4384021461009979
3138,0.17858804762363434,0.25786587595939636,0.44116419553756714
3139,0.10285494476556778,0.17307449877262115,0.2762727439403534
3140,0.2962380051612854,0.3949674665927887,0.6294757127761841
3141,0.137925922870636,0.19419148564338684,0.2688591778278351
3142,0.24796459078788757,0.2381889671087265,0.35211801528930664
3143,0.15166595578193665,0.15872187912464142,0.3942648768424988
3144,0.15636494755744934,0.1525322049856186,0.12273178994655609
3145,0.2592027187347412,0.3829347491264343,0.6148237586021423
3146,0.07488253712654114,0.07870025187730789,0.14712141454219818
3147,0.22372083365917206,0.2952095568180084,0.5434070825576782
3148,0.11239627003669739,0.1675841212272644,0.2704452872276306
3149,0.17387570440769196,0.2414006143808365,0.555711567401886
3150,0.291866272687912,0.37161800265312195,0.6599571704864502
3151,0.3616147041320801,0.6484906673431396,0.8642827272415161
3152,0.10828150808811188,0.1324983388185501,0.2055758684873581
3153,0.13507850468158722,0.1766507774591446,0.29322609305381775
3154,0.23367078602313995,0.30600038170814514,0.5099995732307434
3155,0.09820561856031418,0.1168215349316597,0.16643372178077698
3156,0.24992558360099792,0.33773502707481384,0.5684890151023865
3157,0.1623530238866806,0.3017295300960541,0.473173588514328
3158,0.14087428152561188,0.3522741496562958,0.4043942987918854
3159,0.10957148671150208,0.2741641104221344,0.4876752495765686
3160,0.115163154900074,0.21988393366336823,0.3133113980293274
3161,0.21674031019210815,0.27449285984039307,0.28108856081962585
3162,0.163547083735466,0.1735803633928299,0.283364474773407
3163,0.2271171361207962,0.32472801208496094,0.5328075289726257
3164,0.14800617098808289,0.15438030660152435,0.15095344185829163
3165,0.5272813439369202,0.7057476043701172,0.8945501446723938
3166,0.10715298354625702,0.1753605604171753,0.30970075726509094
3167,0.1348595768213272,0.20986104011535645,0.34066590666770935
3168,0.21198584139347076,0.29820263385772705,0.39801225066185
3169,0.12306957691907883,0.1156625747680664,0.22955605387687683
3170,0.21857719123363495,0.2500722408294678,0.23031505942344666
3171,0.36514535546302795,0.43206971883773804,0.6217024326324463
3172,0.2711288630962372,0.41609570384025574,0.6324219107627869
3173,0.2150445431470871,0.3248721659183502,0.5520402789115906
3174,0.07384252548217773,0.2297663688659668,0.4611249268054962
3175,0.1367941051721573,0.242506742477417,0.33307120203971863
3176,0.052402593195438385,0.04214952513575554,0.08104448020458221
3177,0.12550504505634308,0.15377293527126312,0.3004395365715027
3178,0.3777868449687958,0.48435014486312866,0.6141805648803711
3179,0.08619017153978348,0.1893172413110733,0.26679232716560364
3180,0.18329571187496185,0.21899758279323578,0.42228323221206665
3181,0.1879200041294098,0.24352823197841644,0.5299417972564697
3182,0.1131339967250824,0.2975730299949646,0.5794321298599243
3183,0.2287827581167221,0.26565563678741455,0.3445803225040436
3184,0.20642253756523132,0.2537555694580078,0.4356487989425659
3185,0.11188492178916931,0.16812388598918915,0.2794596552848816
3186,0.12454938888549805,0.33543407917022705,0.5240459442138672
3187,0.20065094530582428,0.2712497115135193,0.4767133593559265
3188,0.18184734880924225,0.2770827114582062,0.3905417323112488
3189,0.17906132340431213,0.20555512607097626,0.4090134799480438
3190,0.38155561685562134,0.41326087713241577,0.5365188717842102
3191,0.1393650472164154,0.2193852961063385,0.38610073924064636
3192,0.21786785125732422,0.3167321979999542,0.48413366079330444
3193,0.24228039383888245,0.33170902729034424,0.4773259460926056
3194,0.12163484841585159,0.29064348340034485,0.4238133728504181
3195,0.208858922123909,0.26775991916656494,0.33338502049446106
3196,0.3419620096683502,0.4010574221611023,0.4824504852294922
3197,0.42554721236228943,0.5597435235977173,0.7959631681442261
3198,0.2861461639404297,0.2660069465637207,0.353407084941864
3199,0.15037158131599426,0.26715919375419617,0.5145574808120728
3200,0.35016897320747375,0.39662694931030273,0.5835520029067993
3201,0.017196308821439743,0.021546881645917892,0.10025085508823395
3202,0.16949047148227692,0.22958475351333618,0.476296991109848
3203,0.09264427423477173,0.10656610876321793,0.1555294394493103
3204,0.2225775420665741,0.27585381269454956,0.4661601483821869
