rank,protein,mean_alpha,std_alpha,exp_log_scale,effective_weight
132,WDR43_K562,6.6354155e-06,1.2474694e-05,0.9877055,6.5538366e-06
133,PCBP1_HepG2,6.2164618e-06,9.176387e-06,0.9942336,6.1806154e-06
134,SDAD1_HepG2,6.1287205e-06,1.0658388e-05,0.98632526,6.044912e-06
135,TAF15_HepG2,6.0743546e-06,1.05751415e-05,0.973739,5.914836e-06
136,HNRNPM_K562,5.7024968e-06,1.2821978e-05,0.9912036,5.6523354e-06
137,SUPV3L1_HepG2,4.7172152e-06,7.3672677e-06,0.98697525,4.655775e-06
138,DGCR8_HepG2,4.0778514e-06,9.311196e-06,0.9721412,3.9642473e-06
139,HNRNPL_K562,4.058397e-06,8.307817e-06,0.9768891,3.9646034e-06
140,HNRNPC_K562,3.987324e-06,4.9191644e-06,0.99635345,3.972784e-06
141,MATR3_K562,3.9855404e-06,9.625291e-06,0.97224647,3.8749276e-06
142,FTO_K562,3.9170636e-06,8.448757e-06,0.98029953,3.8398957e-06
143,SDAD1_K562,3.900909e-06,5.25136e-06,0.97278255,3.7947364e-06
144,DHX30_HepG2,3.8816756e-06,6.554078e-06,0.98240846,3.813391e-06
145,UCHL5_HepG2,3.7486973e-06,5.432861e-06,0.9998412,3.748102e-06
146,DDX6_K562,3.7315797e-06,6.5469967e-06,0.9600075,3.5823443e-06
147,NIPBL_K562,3.589232e-06,6.1517603e-06,0.97100383,3.485158e-06
148,HNRNPUL1_HepG2,3.403767e-06,6.727849e-06,0.98873353,3.3654187e-06
149,KHDRBS1_K562,3.1920392e-06,7.006859e-06,0.98238105,3.1357988e-06
150,NOL12_HepG2,2.7600504e-06,4.687305e-06,0.98266464,2.712204e-06
151,NCBP2_K562,2.6672649e-06,3.7391421e-06,0.98600024,2.6299238e-06
152,ZC3H8_K562,2.6210205e-06,4.908544e-06,0.9754899,2.556779e-06
153,ZNF800_K562,2.5934103e-06,3.2024686e-06,0.9834479,2.550484e-06
154,AARS_K562,2.567306e-06,4.7842204e-06,0.973164,2.4984097e-06
155,PCBP2_HepG2,2.4768221e-06,4.846245e-06,0.9728999,2.4097e-06
156,TROVE2_HepG2,2.4685176e-06,4.1406875e-06,0.9778703,2.41389e-06
157,PUS1_K562,2.3364678e-06,3.7717552e-06,0.9720489,2.2711608e-06
158,BUD13_K562,2.2677698e-06,3.184908e-06,0.97727203,2.216228e-06
159,CSTF2T_K562,2.2129052e-06,4.3315085e-06,0.9861587,2.1822757e-06
160,APOBEC3C_K562,2.079454e-06,3.4891295e-06,0.97389615,2.025172e-06
161,DDX3X_HepG2,2.043514e-06,3.3669037e-06,0.9775979,1.9977351e-06
162,PCBP1_K562,2.0259026e-06,3.3179442e-06,0.9797503,1.9848787e-06
163,SRSF7_K562,1.9274948e-06,2.9716953e-06,0.9813015,1.8914535e-06
164,FAM120A_K562,1.8180909e-06,2.8787276e-06,0.97937787,1.780598e-06
165,CSTF2_HepG2,1.8014584e-06,2.585236e-06,0.9907497,1.7847944e-06
166,SMNDC1_K562,1.7683716e-06,3.3755568e-06,0.98475206,1.7414076e-06
167,SRSF7_HepG2,1.5356084e-06,2.366201e-06,0.9848072,1.5122781e-06
168,DDX6_HepG2,1.5083447e-06,2.446746e-06,0.97159076,1.4654937e-06
169,DDX59_HepG2,1.4095156e-06,3.7056427e-06,0.98108953,1.382861e-06
170,FKBP4_HepG2,1.3479531e-06,2.2140796e-06,0.9599652,1.2939881e-06
171,U2AF2_K562,1.3257976e-06,2.0623925e-06,0.96779,1.2830936e-06
172,RBM15_HepG2,1.2822265e-06,2.108983e-06,0.98181957,1.2589151e-06
173,PTBP1_HepG2,1.1055482e-06,2.0447028e-06,0.9739746,1.0767759e-06
174,PPIL4_K562,1.0695211e-06,1.8680386e-06,0.9724712,1.0400785e-06
