protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
EFTUD2_K562,1.0,0.9999999,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999998,0.99999547,1.0,0.9999999,0.99999994,1.0,0.99999994,0.99999994,0.9999801,1.0,0.99999994,0.99999976,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,0.99999213,0.9999857,1.0,0.9999999,0.9999996,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999998,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.73042196,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999875,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999997,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.9999979,1.0,1.0,0.99999905,0.99999994,0.99999994,0.99999994,0.99999994,0.99999934,0.9999917,0.99999976,1.0,0.99999994,0.9999997,0.99999994,1.0,1.0,0.99678606,1.0,1.0,1.0,0.9992739,0.9987834,1.0,0.99999994,0.5509894,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999998,1.0,0.9999998,1.0,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.999998,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.9999993,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999976,0.9999999,1.0,0.99999994,0.99999607,0.9976065,1.0,0.9999999,1.0,0.99999917,1.0,0.99999905,1.0,0.9999999,0.9999998,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999997,0.99999994,0.9999999,1.0,0.9999999,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999994,0.9999999,1.0,0.9999999,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.9999997,1.0,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,0.9999999,0.99999994,0.99999994,1.0,0.99999994,0.98046434,0.99999994,1.0,1.0
EIF3D_HepG2,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.9999949,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99998116,1.0,0.9999999,0.9999999,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,0.9999914,0.99998665,1.0,0.99999994,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73054314,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,1.0,1.0,0.99999875,1.0,1.0,1.0,1.0,0.9999995,0.999991,0.9999999,1.0,1.0,0.9999998,1.0,0.99999994,1.0,0.9967718,1.0,1.0,0.99999994,0.99926716,0.9987922,1.0,1.0,0.55084133,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.9999955,0.9976188,1.0,0.99999994,1.0,0.9999994,1.0,0.9999993,1.0,0.99999994,0.99999994,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999998,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,0.9999998,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9804992,1.0,1.0,1.0
EIF3G_K562,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.9999999,0.99999994,0.99999446,1.0,1.0,1.0,1.0,1.0,1.0,0.99998206,0.99999994,0.9999998,0.99999994,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.99999976,1.0,0.99999994,1.0,1.0,0.9999908,0.99998736,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,0.7306393,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999985,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,0.99999964,0.9999904,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.9967605,1.0,1.0,0.99999994,0.99926174,0.9987991,1.0,1.0,0.5507238,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999951,0.9976285,1.0,1.0,0.99999994,0.9999995,1.0,0.99999946,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999976,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999996,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98052686,1.0,1.0,1.0
EIF3H_HepG2,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.99999475,1.0,1.0,1.0,1.0,1.0,1.0,0.99998146,0.99999994,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.9999912,0.9999869,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305783,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999833,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,0.9999996,0.99999076,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967677,1.0,1.0,0.99999994,0.9992652,0.9987947,1.0,1.0,0.5507984,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.9999954,0.9976223,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999934,1.0,1.0,0.99999994,1.0,0.9999998,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999998,1.0,0.99999994,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98050934,1.0,1.0,1.0
EIF4G2_K562,0.9999999,1.0,0.99999994,1.0,0.9999999,0.9999998,0.9999999,0.9999998,0.9999999,1.0,1.0,0.9999934,0.99999994,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99998385,0.99999976,0.9999996,1.0,0.99999994,0.9999999,0.99999994,0.9999999,0.9999999,0.9999999,0.9999999,0.99999994,0.9999999,0.9999998,0.9999999,0.9999999,0.99998945,0.99998885,0.9999999,1.0,0.99999994,0.9999998,0.99999994,0.99999994,0.9999998,0.9999999,0.99999994,0.99999994,1.0,1.0,1.0,0.9999998,1.0,0.9999998,0.9999998,0.9999999,0.9999999,0.99999994,0.7308496,0.9999999,0.9999999,0.9999999,0.99999994,0.99999994,0.9999999,0.9999995,0.99999994,0.9999999,0.99999994,0.9999998,0.9999999,0.9999999,0.99999994,0.9999999,1.0,0.9999999,0.9999999,1.0,0.99999994,0.9999999,0.9999998,0.9999999,0.999999,0.9999999,0.9999999,0.999998,0.99999994,0.99999994,0.99999994,1.0,0.9999999,0.999989,1.0,0.9999999,0.99999994,1.0,0.99999994,0.99999976,0.99999994,0.9967357,0.9999999,0.9999999,0.99999976,0.9992499,0.9988141,0.99999994,0.99999994,0.5504666,0.99999994,0.9999998,0.9999999,0.99999994,0.9999998,0.9999999,0.99999917,1.0,0.9999998,1.0,0.9999999,0.9999999,1.0,0.99999994,0.9999999,0.9999999,0.99999994,0.9999999,0.99999946,0.99999994,0.99999994,0.9999999,0.99999905,0.99999994,0.99999994,0.99999994,0.9999999,0.9999999,0.99999994,0.9999998,0.99999994,0.9999999,0.99999994,0.99999994,0.9999998,0.9999999,0.99999994,0.9999999,0.9999995,0.99999994,0.9999999,0.99999994,1.0,1.0,0.9999999,0.99999994,0.9999941,0.99764967,0.9999999,1.0,0.99999976,0.99999976,0.9999999,0.9999997,0.99999994,1.0,1.0,0.99999994,0.99999946,0.9999999,0.99999994,0.9999998,0.9999999,1.0,0.99999994,1.0,0.9999999,1.0,0.99999994,0.99999964,0.9999999,1.0,0.9999996,0.9999999,0.99999994,0.99999994,1.0,0.9999999,1.0,0.9999999,1.0,0.9999999,0.99999994,0.9999999,0.9999999,0.9999999,0.99999976,0.9999998,0.9999995,0.9999999,0.99999976,1.0,1.0,0.9999999,0.99999994,0.9999992,0.9999999,0.9999999,0.9999999,0.9999999,0.9999999,0.99999994,0.9999999,0.9999998,0.9999999,0.9999998,0.99999976,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.98058736,0.99999994,0.9999999,0.9999999
EWSR1_K562,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0,0.99999416,1.0,1.0,1.0,1.0,1.0,1.0,0.9999825,0.99999994,0.99999976,0.99999994,1.0,0.99999994,0.9999999,0.99999994,1.0,1.0,1.0,0.9999998,0.99999994,0.99999994,0.99999994,1.0,0.99999046,0.9999877,0.99999994,1.0,0.9999999,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.73068947,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,0.9999993,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999986,0.99999994,0.99999994,0.9999984,1.0,1.0,1.0,1.0,0.9999997,0.99999005,0.99999994,1.0,1.0,0.99999994,1.0,0.9999999,1.0,0.9967546,1.0,0.99999994,0.9999999,0.99925894,0.99880266,1.0,1.0,0.55066246,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.9999997,1.0,1.0,0.99999994,0.9999987,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999997,0.99999994,1.0,0.99999994,0.9999997,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999949,0.9976335,1.0,1.0,0.9999999,0.9999996,0.99999994,0.9999995,1.0,1.0,1.0,1.0,0.9999997,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.99999994,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999994,0.9999999,0.99999994,0.99999976,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999964,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9805413,1.0,1.0,0.99999994
EXOSC5_HepG2,0.99999994,1.0,1.0,1.0,0.99999994,0.9999999,0.99999994,0.9999999,0.99999994,0.99999994,1.0,0.9999938,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.99998313,0.9999999,0.9999997,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.9999999,0.99999994,0.9999999,0.99999994,0.99999994,0.99999,0.99998826,0.99999994,1.0,0.99999994,0.9999999,1.0,0.99999994,0.9999999,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.9999999,1.0,0.9999999,0.9999999,0.99999994,0.99999994,0.99999994,0.7307677,0.99999994,0.99999994,0.99999994,0.99999994,1.0,0.99999994,0.9999994,1.0,0.99999994,0.99999994,0.9999999,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,0.9999999,0.99999994,0.9999988,0.99999994,0.99999994,0.9999982,1.0,1.0,0.99999994,1.0,0.9999998,0.99998957,1.0,0.99999994,1.0,1.0,1.0,0.9999998,0.99999994,0.99674535,0.99999994,0.99999994,0.9999998,0.9992545,0.99880826,0.99999994,1.0,0.55056673,1.0,0.9999999,0.99999994,0.99999994,0.9999999,0.99999994,0.9999993,1.0,0.9999999,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.9999996,1.0,1.0,0.99999994,0.99999887,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.9999999,1.0,0.99999994,0.99999994,1.0,0.99999976,0.99999994,1.0,0.99999994,0.99999964,1.0,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,0.9999945,0.99764144,0.99999994,1.0,0.9999999,0.9999997,0.99999994,0.99999964,0.99999994,1.0,1.0,0.99999994,0.9999996,0.99999994,0.99999994,0.9999999,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.9999997,0.99999994,1.0,0.9999997,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,0.9999998,0.9999999,0.99999964,0.99999994,0.9999999,1.0,0.99999994,0.99999994,1.0,0.99999934,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.9999999,0.99999994,0.9999997,0.9999998,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9805638,1.0,0.99999994,0.99999994
EXOSC5_K562,1.0,0.9999999,0.99999994,0.99999976,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999998,0.99999547,0.99999994,0.9999999,0.99999994,1.0,0.99999994,0.99999994,0.99998,1.0,1.0,0.99999976,0.99999994,1.0,0.9999996,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,0.9999922,0.99998564,1.0,0.9999999,0.9999996,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999998,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.7304119,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999987,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999997,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999785,1.0,1.0,0.99999905,0.99999994,0.99999994,0.99999994,0.99999994,0.99999934,0.9999918,0.99999976,1.0,0.99999994,0.9999997,0.99999994,1.0,0.99999994,0.99678725,1.0,1.0,1.0,0.9992745,0.9987827,0.99999994,0.99999994,0.55100167,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999998,1.0,0.9999998,1.0,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.999998,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999994,0.9999993,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999976,0.9999999,1.0,0.99999994,0.9999961,0.9976055,1.0,0.9999999,1.0,0.99999917,1.0,0.99999905,1.0,0.9999999,0.9999998,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999997,0.99999994,0.9999999,1.0,0.9999999,1.0,1.0,1.0,0.9999999,0.99999994,1.0,0.99999994,0.99999994,0.9999999,1.0,0.9999998,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.9999997,1.0,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999992,1.0,0.99999994,0.9999999,0.99999994,0.99999994,1.0,0.9999999,0.9804614,0.99999994,1.0,1.0
FAM120A_HepG2,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.9999999,1.0,0.9999942,1.0,1.0,1.0,1.0,1.0,1.0,0.9999824,0.99999994,0.9999998,0.99999994,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,0.9999998,0.99999994,0.99999994,0.99999994,1.0,0.9999905,0.99998766,0.99999994,1.0,0.9999999,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.7306848,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.9999993,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999986,0.99999994,0.99999994,0.9999984,1.0,1.0,1.0,1.0,0.9999997,0.9999901,0.99999994,1.0,1.0,0.99999994,1.0,0.9999999,1.0,0.9967551,1.0,0.99999994,0.9999999,0.9992592,0.99880236,1.0,1.0,0.55066806,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.9999997,1.0,1.0,0.99999994,0.9999987,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999964,0.99999994,1.0,0.99999994,0.9999997,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999493,0.9976331,1.0,1.0,0.99999994,0.9999996,0.99999994,0.9999995,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.99999994,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999994,0.9999999,0.99999994,0.99999976,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999964,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.98054,1.0,1.0,0.99999994
FAM120A_K562,1.0,0.9999999,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999997,0.9999999,0.99999523,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.9999805,1.0,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,0.99999183,0.99998605,1.0,0.99999994,0.99999964,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999998,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.7304686,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999988,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999803,1.0,1.0,0.9999989,0.99999994,0.99999994,1.0,0.99999994,0.99999946,0.9999915,0.99999976,1.0,0.99999994,0.99999976,1.0,1.0,1.0,0.9967806,1.0,1.0,1.0,0.99927133,0.9987868,1.0,1.0,0.55093247,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,0.9999999,1.0,0.9999999,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.99999815,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999934,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.9999959,0.9976112,1.0,0.99999994,1.0,0.9999993,1.0,0.99999917,1.0,0.99999994,0.9999999,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999976,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999999,0.99999976,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,0.98047775,0.99999994,1.0,1.0
